chip_id,source_experiment,original_label,binary_label
exp_B5_trn_2782,exp_B5,0,0
exp_B5_trn_2783,exp_B5,0,0
exp_B5_trn_2784,exp_B5,0,0
exp_B5_trn_2785,exp_B5,0,0
exp_B5_trn_2786,exp_B5,0,0
exp_B5_trn_2787,exp_B5,0,0
exp_B5_trn_2788,exp_B5,0,0
exp_B5_trn_2789,exp_B5,0,0
exp_B5_trn_2790,exp_B5,0,0
exp_B5_trn_2791,exp_B5,0,0
exp_B5_trn_2792,exp_B5,0,0
exp_B5_trn_2793,exp_B5,0,0
exp_B5_trn_2794,exp_B5,0,0
exp_B5_trn_2795,exp_B5,0,0
exp_B5_trn_2796,exp_B5,0,0
exp_B5_trn_2797,exp_B5,0,0
exp_B5_trn_2798,exp_B5,0,0
exp_B5_trn_2799,exp_B5,0,0
exp_B5_trn_2800,exp_B5,0,0
exp_B5_trn_2801,exp_B5,0,0
exp_B5_trn_2802,exp_B5,0,0
exp_B5_trn_2803,exp_B5,0,0
exp_B5_trn_2804,exp_B5,0,0
exp_B5_trn_2805,exp_B5,0,0
exp_B5_trn_2806,exp_B5,0,0
exp_B5_trn_2807,exp_B5,0,0
exp_B5_trn_2808,exp_B5,0,0
exp_B5_trn_2809,exp_B5,0,0
exp_B5_trn_2810,exp_B5,0,0
exp_B5_trn_2811,exp_B5,0,0
exp_B5_trn_2812,exp_B5,0,0
exp_B5_trn_2813,exp_B5,0,0
exp_B5_trn_2814,exp_B5,0,0
exp_B5_trn_2815,exp_B5,0,0
exp_B5_trn_2816,exp_B5,0,0
exp_B5_trn_2817,exp_B5,0,0
exp_B5_trn_2818,exp_B5,0,0
exp_B5_trn_2819,exp_B5,0,0
exp_B5_trn_2820,exp_B5,0,0
exp_B5_trn_2821,exp_B5,0,0
exp_B5_trn_2822,exp_B5,0,0
exp_B5_trn_2823,exp_B5,0,0
exp_B5_trn_2824,exp_B5,0,0
exp_B5_trn_2825,exp_B5,0,0
exp_B5_trn_2826,exp_B5,0,0
exp_B5_trn_2827,exp_B5,0,0
exp_B5_trn_2828,exp_B5,0,0
exp_B5_trn_2829,exp_B5,0,0
exp_B5_trn_2830,exp_B5,0,0
exp_B5_trn_2831,exp_B5,0,0
exp_B5_trn_2832,exp_B5,0,0
exp_B5_trn_2833,exp_B5,0,0
exp_B5_trn_2834,exp_B5,0,0
exp_B5_trn_2835,exp_B5,0,0
exp_B5_trn_2836,exp_B5,0,0
exp_B5_trn_2837,exp_B5,0,0
exp_B5_trn_2838,exp_B5,0,0
exp_B5_trn_2839,exp_B5,0,0
exp_B5_trn_2840,exp_B5,0,0
exp_B5_trn_2841,exp_B5,0,0
exp_B5_trn_2842,exp_B5,0,0
exp_B5_trn_2843,exp_B5,0,0
exp_B5_trn_2844,exp_B5,0,0
exp_B5_trn_2845,exp_B5,0,0
exp_B5_trn_2846,exp_B5,0,0
exp_B5_trn_2847,exp_B5,0,0
exp_B5_trn_2848,exp_B5,0,0
exp_B5_trn_2849,exp_B5,0,0
exp_B5_trn_2850,exp_B5,0,0
exp_B5_trn_2851,exp_B5,0,0
exp_B5_trn_2852,exp_B5,0,0
exp_B5_trn_2853,exp_B5,0,0
exp_B5_trn_2854,exp_B5,0,0
exp_B5_trn_2855,exp_B5,0,0
exp_B5_trn_2856,exp_B5,0,0
exp_B5_trn_2857,exp_B5,0,0
exp_B5_trn_2858,exp_B5,0,0
exp_B5_trn_2859,exp_B5,0,0
exp_B5_trn_2860,exp_B5,0,0
exp_B5_trn_2861,exp_B5,0,0
exp_B5_trn_2862,exp_B5,0,0
exp_B5_trn_2863,exp_B5,0,0
exp_B5_trn_2864,exp_B5,0,0
exp_B5_trn_2865,exp_B5,0,0
exp_B5_trn_2866,exp_B5,0,0
exp_B5_trn_2867,exp_B5,0,0
exp_B5_trn_2868,exp_B5,0,0
exp_B5_trn_2869,exp_B5,0,0
exp_B5_trn_2870,exp_B5,0,0
exp_B5_trn_2871,exp_B5,0,0
exp_B5_trn_2872,exp_B5,0,0
exp_B5_trn_2873,exp_B5,0,0
exp_B5_trn_2874,exp_B5,0,0
exp_B5_trn_2875,exp_B5,0,0
exp_B5_trn_2876,exp_B5,0,0
exp_B5_trn_2877,exp_B5,0,0
exp_B5_trn_2878,exp_B5,0,0
exp_B5_trn_2879,exp_B5,0,0
exp_B5_trn_2880,exp_B5,0,0
exp_B5_trn_2881,exp_B5,0,0
exp_B5_trn_2882,exp_B5,0,0
exp_B5_trn_2883,exp_B5,0,0
exp_B5_trn_2884,exp_B5,0,0
exp_B5_trn_2885,exp_B5,0,0
exp_B5_trn_2886,exp_B5,0,0
exp_B5_trn_2887,exp_B5,0,0
exp_B5_trn_2888,exp_B5,0,0
exp_B5_trn_2889,exp_B5,0,0
exp_B5_trn_2890,exp_B5,0,0
exp_B5_trn_2891,exp_B5,0,0
exp_B5_trn_2892,exp_B5,0,0
exp_B5_trn_2893,exp_B5,0,0
exp_B5_trn_2894,exp_B5,0,0
exp_B5_trn_2895,exp_B5,0,0
exp_B5_trn_2896,exp_B5,0,0
exp_B5_trn_2897,exp_B5,0,0
exp_B5_trn_2898,exp_B5,0,0
exp_B5_trn_2899,exp_B5,0,0
exp_B5_trn_2900,exp_B5,0,0
exp_B5_trn_2901,exp_B5,0,0
exp_B5_trn_2902,exp_B5,0,0
exp_B5_trn_2903,exp_B5,0,0
exp_B5_trn_2904,exp_B5,0,0
exp_B5_trn_2905,exp_B5,0,0
exp_B5_trn_2906,exp_B5,0,0
exp_B5_trn_2907,exp_B5,0,0
exp_B5_trn_2908,exp_B5,0,0
exp_B5_trn_2909,exp_B5,0,0
exp_B5_trn_2910,exp_B5,0,0
exp_B5_trn_2911,exp_B5,0,0
exp_B5_trn_2912,exp_B5,0,0
exp_B5_trn_2913,exp_B5,0,0
exp_B5_trn_2914,exp_B5,0,0
exp_B5_trn_2915,exp_B5,0,0
exp_B5_trn_2916,exp_B5,0,0
exp_B5_trn_2917,exp_B5,0,0
exp_B5_trn_2918,exp_B5,0,0
exp_B5_trn_2919,exp_B5,0,0
exp_B5_trn_2920,exp_B5,0,0
exp_B5_trn_2921,exp_B5,0,0
exp_B5_trn_2922,exp_B5,0,0
exp_B5_trn_2923,exp_B5,0,0
exp_B5_trn_2924,exp_B5,0,0
exp_B5_trn_2925,exp_B5,0,0
exp_B5_trn_2926,exp_B5,0,0
exp_B5_trn_2927,exp_B5,0,0
exp_B5_trn_2928,exp_B5,0,0
exp_B5_trn_2929,exp_B5,0,0
exp_B5_trn_2930,exp_B5,0,0
exp_B5_trn_2931,exp_B5,0,0
exp_B5_trn_2932,exp_B5,0,0
exp_B5_trn_2933,exp_B5,0,0
exp_B5_trn_2934,exp_B5,0,0
exp_B5_trn_2935,exp_B5,0,0
exp_B5_trn_2936,exp_B5,0,0
exp_B5_trn_2937,exp_B5,0,0
exp_B5_trn_2938,exp_B5,0,0
exp_B5_trn_2939,exp_B5,0,0
exp_B5_trn_2940,exp_B5,0,0
exp_B5_trn_2941,exp_B5,0,0
exp_B5_trn_2942,exp_B5,0,0
exp_B5_trn_2943,exp_B5,0,0
exp_B5_trn_2944,exp_B5,2,1
exp_B5_trn_2945,exp_B5,4,1
exp_B5_trn_2946,exp_B5,4,1
exp_B5_trn_2947,exp_B5,4,1
exp_B5_trn_2948,exp_B5,4,1
exp_B5_trn_2949,exp_B5,3,1
exp_B5_trn_2950,exp_B5,0,0
exp_B5_trn_2951,exp_B5,0,0
exp_B5_trn_2952,exp_B5,0,0
exp_B5_trn_2953,exp_B5,0,0
exp_B5_trn_2954,exp_B5,0,0
exp_B5_trn_2955,exp_B5,0,0
exp_B5_trn_2956,exp_B5,0,0
exp_B5_trn_2957,exp_B5,0,0
exp_B5_trn_2958,exp_B5,0,0
exp_B5_trn_2959,exp_B5,0,0
exp_B5_trn_2960,exp_B5,0,0
exp_B5_trn_2961,exp_B5,0,0
exp_B5_trn_2962,exp_B5,0,0
exp_B5_trn_2963,exp_B5,0,0
exp_B5_trn_2964,exp_B5,0,0
exp_B5_trn_2965,exp_B5,0,0
exp_B5_trn_2966,exp_B5,0,0
exp_B5_trn_2967,exp_B5,0,0
exp_B5_trn_2968,exp_B5,0,0
exp_B5_trn_2969,exp_B5,0,0
exp_B5_trn_2970,exp_B5,0,0
exp_B5_trn_2971,exp_B5,0,0
exp_B5_trn_2972,exp_B5,0,0
exp_B5_trn_2973,exp_B5,0,0
exp_B5_trn_2974,exp_B5,0,0
exp_B5_trn_2975,exp_B5,0,0
exp_B5_trn_2976,exp_B5,0,0
exp_B5_trn_2977,exp_B5,0,0
exp_B5_trn_2978,exp_B5,0,0
exp_B5_trn_2979,exp_B5,0,0
exp_B5_trn_2980,exp_B5,0,0
exp_B5_trn_2981,exp_B5,0,0
exp_B5_trn_2982,exp_B5,0,0
exp_B5_trn_2983,exp_B5,0,0
exp_B5_trn_2984,exp_B5,0,0
exp_B5_trn_2985,exp_B5,0,0
exp_B5_trn_2986,exp_B5,0,0
exp_B5_trn_2987,exp_B5,0,0
exp_B5_trn_2988,exp_B5,0,0
exp_B5_trn_2989,exp_B5,0,0
exp_B5_trn_2990,exp_B5,0,0
exp_B5_trn_2991,exp_B5,0,0
exp_B5_trn_2992,exp_B5,0,0
exp_B5_trn_2993,exp_B5,0,0
exp_B5_trn_2994,exp_B5,0,0
exp_B5_trn_2995,exp_B5,0,0
exp_B5_trn_2996,exp_B5,0,0
exp_B5_trn_2997,exp_B5,0,0
exp_B5_trn_2998,exp_B5,0,0
exp_B5_trn_2999,exp_B5,0,0
exp_B5_trn_3000,exp_B5,0,0
exp_B5_trn_3001,exp_B5,0,0
exp_B5_trn_3002,exp_B5,0,0
exp_B5_trn_3003,exp_B5,0,0
exp_B5_trn_3004,exp_B5,0,0
exp_B5_trn_3005,exp_B5,0,0
exp_B5_trn_3006,exp_B5,0,0
exp_B5_trn_3007,exp_B5,0,0
exp_B5_trn_3008,exp_B5,0,0
exp_B5_trn_3009,exp_B5,0,0
exp_B5_trn_3010,exp_B5,0,0
exp_B5_trn_3011,exp_B5,0,0
exp_B5_trn_3012,exp_B5,0,0
exp_B5_trn_3013,exp_B5,0,0
exp_B5_trn_3014,exp_B5,0,0
exp_B5_trn_3015,exp_B5,0,0
exp_B5_trn_3016,exp_B5,0,0
exp_B5_trn_3017,exp_B5,0,0
exp_B5_trn_3018,exp_B5,0,0
exp_B5_trn_3019,exp_B5,0,0
exp_B5_trn_3020,exp_B5,0,0
exp_B5_trn_3021,exp_B5,0,0
exp_B5_trn_3022,exp_B5,0,0
exp_B5_trn_3023,exp_B5,0,0
exp_B5_trn_3024,exp_B5,0,0
exp_B5_trn_3025,exp_B5,0,0
exp_B5_trn_3026,exp_B5,0,0
exp_B5_trn_3027,exp_B5,0,0
exp_B5_trn_3028,exp_B5,0,0
exp_B5_trn_3029,exp_B5,0,0
exp_B5_trn_3030,exp_B5,0,0
exp_B5_trn_3031,exp_B5,0,0
exp_B5_trn_3032,exp_B5,0,0
exp_B5_trn_3033,exp_B5,0,0
exp_B5_trn_3034,exp_B5,0,0
exp_B5_trn_3035,exp_B5,0,0
exp_B5_trn_3036,exp_B5,0,0
exp_B5_trn_3037,exp_B5,0,0
exp_B5_trn_3038,exp_B5,0,0
exp_B5_trn_3039,exp_B5,0,0
exp_B5_trn_3040,exp_B5,0,0
exp_B5_trn_3041,exp_B5,0,0
exp_B5_trn_3042,exp_B5,0,0
exp_B5_trn_3043,exp_B5,0,0
exp_B5_trn_3044,exp_B5,0,0
exp_B5_trn_3045,exp_B5,0,0
exp_B5_trn_3046,exp_B5,0,0
exp_B5_trn_3047,exp_B5,0,0
exp_B5_trn_3048,exp_B5,0,0
exp_B5_trn_3049,exp_B5,0,0
exp_B5_trn_3050,exp_B5,0,0
exp_B5_trn_3051,exp_B5,0,0
exp_B5_trn_3052,exp_B5,0,0
exp_B5_trn_3053,exp_B5,0,0
exp_B5_trn_3054,exp_B5,0,0
exp_B5_trn_3055,exp_B5,0,0
exp_B5_trn_3056,exp_B5,0,0
exp_B5_trn_3057,exp_B5,0,0
exp_B5_trn_3058,exp_B5,0,0
exp_B5_trn_3059,exp_B5,0,0
exp_B5_trn_3060,exp_B5,0,0
exp_B5_trn_3061,exp_B5,0,0
exp_B5_trn_3062,exp_B5,0,0
exp_B5_trn_3063,exp_B5,0,0
exp_B5_trn_3064,exp_B5,0,0
exp_B5_trn_3065,exp_B5,0,0
exp_B5_trn_3066,exp_B5,0,0
exp_B5_trn_3067,exp_B5,0,0
exp_B5_trn_3068,exp_B5,0,0
exp_B5_trn_3069,exp_B5,0,0
exp_B5_trn_3070,exp_B5,0,0
exp_B5_trn_3071,exp_B5,0,0
exp_B5_trn_3072,exp_B5,0,0
exp_B5_trn_3073,exp_B5,0,0
exp_B5_trn_3074,exp_B5,0,0
exp_B5_trn_3075,exp_B5,0,0
exp_B5_trn_3076,exp_B5,0,0
exp_B5_trn_3077,exp_B5,0,0
exp_B5_trn_3078,exp_B5,0,0
exp_B5_trn_3079,exp_B5,0,0
exp_B5_trn_3080,exp_B5,0,0
exp_B5_trn_3081,exp_B5,0,0
exp_B5_trn_3082,exp_B5,0,0
exp_B5_trn_3083,exp_B5,0,0
exp_B5_trn_3084,exp_B5,0,0
exp_B5_trn_3085,exp_B5,0,0
exp_B5_trn_3086,exp_B5,0,0
exp_B5_trn_3087,exp_B5,0,0
exp_B5_trn_3088,exp_B5,0,0
exp_B5_trn_3089,exp_B5,0,0
exp_B5_trn_3090,exp_B5,0,0
exp_B5_trn_3091,exp_B5,0,0
exp_B5_trn_3092,exp_B5,0,0
exp_B5_trn_3093,exp_B5,0,0
exp_B5_trn_3094,exp_B5,0,0
exp_B5_trn_3095,exp_B5,0,0
exp_B5_trn_3096,exp_B5,0,0
exp_B5_trn_3097,exp_B5,0,0
exp_B5_trn_3098,exp_B5,0,0
exp_B5_trn_3099,exp_B5,0,0
exp_B5_trn_3100,exp_B5,0,0
exp_B5_trn_3101,exp_B5,0,0
exp_B5_trn_3102,exp_B5,0,0
exp_B5_trn_3103,exp_B5,0,0
exp_B5_trn_3104,exp_B5,0,0
exp_B5_trn_3105,exp_B5,0,0
exp_B5_trn_3106,exp_B5,0,0
exp_B5_trn_3107,exp_B5,0,0
exp_B5_trn_3108,exp_B5,0,0
exp_B5_trn_3109,exp_B5,0,0
exp_B5_trn_3110,exp_B5,0,0
exp_B5_trn_3111,exp_B5,0,0
exp_B5_trn_3112,exp_B5,0,0
exp_B5_trn_3113,exp_B5,0,0
exp_B5_trn_3114,exp_B5,0,0
exp_B5_trn_3115,exp_B5,0,0
exp_B5_trn_3116,exp_B5,0,0
exp_B5_trn_3117,exp_B5,0,0
exp_B5_trn_3118,exp_B5,0,0
exp_B5_trn_3119,exp_B5,0,0
exp_B5_trn_3120,exp_B5,0,0
exp_B5_trn_3121,exp_B5,0,0
exp_B5_trn_3122,exp_B5,0,0
exp_B5_trn_3123,exp_B5,0,0
exp_B5_trn_3124,exp_B5,2,1
exp_B5_trn_3125,exp_B5,1,1
exp_B5_trn_3126,exp_B5,1,1
exp_B5_trn_3127,exp_B5,2,1
exp_B5_trn_3128,exp_B5,2,1
exp_B5_trn_3129,exp_B5,4,1
exp_B5_trn_3130,exp_B5,3,1
exp_B5_trn_3131,exp_B5,4,1
exp_B5_trn_3132,exp_B5,1,1
exp_B5_trn_3133,exp_B5,4,1
exp_B5_trn_3134,exp_B5,2,1
exp_B5_trn_3135,exp_B5,4,1
exp_B5_trn_3136,exp_B5,4,1
exp_B5_trn_3137,exp_B5,3,1
exp_B5_trn_3138,exp_B5,3,1
exp_B5_trn_3139,exp_B5,3,1
exp_B5_trn_3140,exp_B5,3,1
exp_B5_trn_3141,exp_B5,2,1
exp_B5_trn_3142,exp_B5,4,1
exp_B5_trn_3143,exp_B5,4,1
exp_B5_trn_3144,exp_B5,3,1
exp_B5_trn_3145,exp_B5,4,1
exp_B5_trn_3146,exp_B5,4,1
exp_B5_trn_3147,exp_B5,4,1
exp_B5_trn_3148,exp_B5,0,0
exp_B5_trn_3149,exp_B5,0,0
exp_B5_trn_3150,exp_B5,0,0
exp_B5_trn_3151,exp_B5,0,0
exp_B5_trn_3152,exp_B5,0,0
exp_B5_trn_3153,exp_B5,0,0
exp_B5_trn_3154,exp_B5,0,0
exp_B5_trn_3155,exp_B5,0,0
exp_B5_trn_3156,exp_B5,0,0
exp_B5_trn_3157,exp_B5,0,0
exp_B5_trn_3158,exp_B5,0,0
exp_B5_trn_3159,exp_B5,0,0
exp_B5_trn_3160,exp_B5,0,0
exp_B5_trn_3161,exp_B5,0,0
exp_B5_trn_3162,exp_B5,0,0
exp_B5_trn_3163,exp_B5,0,0
exp_B5_trn_3164,exp_B5,0,0
exp_B5_trn_3165,exp_B5,0,0
exp_B5_trn_3166,exp_B5,0,0
exp_B5_trn_3167,exp_B5,0,0
exp_B5_trn_3168,exp_B5,0,0
exp_B5_trn_3169,exp_B5,0,0
exp_B5_trn_3170,exp_B5,0,0
exp_B5_trn_3171,exp_B5,0,0
exp_B5_trn_3172,exp_B5,0,0
exp_B5_trn_3173,exp_B5,0,0
exp_B5_trn_3174,exp_B5,0,0
exp_B5_trn_3175,exp_B5,0,0
exp_B5_trn_3176,exp_B5,0,0
exp_B5_trn_3177,exp_B5,0,0
exp_B5_trn_3178,exp_B5,0,0
exp_B5_trn_3179,exp_B5,0,0
exp_B5_trn_3180,exp_B5,0,0
exp_B5_trn_3181,exp_B5,0,0
exp_B5_trn_3182,exp_B5,0,0
exp_B5_trn_3183,exp_B5,0,0
exp_B5_trn_3184,exp_B5,0,0
exp_B5_trn_3185,exp_B5,0,0
exp_B5_trn_3186,exp_B5,0,0
exp_B5_trn_3187,exp_B5,0,0
exp_B5_trn_3188,exp_B5,0,0
exp_B5_trn_3189,exp_B5,0,0
exp_B5_trn_3190,exp_B5,0,0
exp_B5_trn_3191,exp_B5,0,0
exp_B5_trn_3192,exp_B5,0,0
exp_B5_trn_3193,exp_B5,0,0
exp_B5_trn_3194,exp_B5,0,0
exp_B5_trn_3195,exp_B5,0,0
exp_B5_trn_3196,exp_B5,0,0
exp_B5_trn_3197,exp_B5,0,0
exp_B5_trn_3198,exp_B5,0,0
exp_B5_trn_3199,exp_B5,0,0
exp_B5_trn_3200,exp_B5,0,0
exp_B5_trn_3201,exp_B5,0,0
exp_B5_trn_3202,exp_B5,0,0
exp_B5_trn_3203,exp_B5,0,0
exp_B5_trn_3204,exp_B5,0,0
exp_B5_trn_3205,exp_B5,0,0
exp_B5_trn_3206,exp_B5,0,0
exp_B5_trn_3207,exp_B5,0,0
exp_B5_trn_3208,exp_B5,0,0
exp_B5_trn_3209,exp_B5,0,0
exp_B5_trn_3210,exp_B5,0,0
exp_B5_trn_3211,exp_B5,0,0
exp_B5_trn_3212,exp_B5,0,0
exp_B5_trn_3213,exp_B5,0,0
exp_B5_trn_3214,exp_B5,0,0
exp_B5_trn_3215,exp_B5,0,0
exp_B5_trn_3216,exp_B5,0,0
exp_B5_trn_3217,exp_B5,0,0
exp_B5_trn_3218,exp_B5,0,0
exp_B5_trn_3219,exp_B5,0,0
exp_B5_trn_3220,exp_B5,0,0
exp_B5_trn_3221,exp_B5,0,0
exp_B5_trn_3222,exp_B5,0,0
exp_B5_trn_3223,exp_B5,0,0
exp_B5_trn_3224,exp_B5,0,0
exp_B5_trn_3225,exp_B5,0,0
exp_B5_trn_3226,exp_B5,0,0
exp_B5_trn_3227,exp_B5,0,0
exp_B5_trn_3228,exp_B5,0,0
exp_B5_trn_3229,exp_B5,0,0
exp_B5_trn_3230,exp_B5,0,0
exp_B5_trn_3231,exp_B5,0,0
exp_B5_trn_3232,exp_B5,0,0
exp_B5_trn_3233,exp_B5,0,0
exp_B5_trn_3234,exp_B5,0,0
exp_B5_trn_3235,exp_B5,0,0
exp_B5_trn_3236,exp_B5,0,0
exp_B5_trn_3237,exp_B5,0,0
exp_B5_trn_3238,exp_B5,0,0
exp_B5_trn_3239,exp_B5,0,0
exp_B5_trn_3240,exp_B5,0,0
exp_B5_trn_3241,exp_B5,0,0
exp_B5_trn_3242,exp_B5,0,0
exp_B5_trn_3243,exp_B5,0,0
exp_B5_trn_3244,exp_B5,0,0
exp_B5_trn_3245,exp_B5,0,0
exp_B5_trn_3246,exp_B5,0,0
exp_B5_trn_3247,exp_B5,0,0
exp_B5_trn_3248,exp_B5,0,0
exp_B5_trn_3249,exp_B5,0,0
exp_B5_trn_3250,exp_B5,0,0
exp_B5_trn_3251,exp_B5,0,0
exp_B5_trn_3252,exp_B5,0,0
exp_B5_trn_3253,exp_B5,0,0
exp_B5_trn_3254,exp_B5,0,0
exp_B5_trn_3255,exp_B5,0,0
exp_B5_trn_3256,exp_B5,0,0
exp_B5_trn_3257,exp_B5,0,0
exp_B5_trn_3258,exp_B5,0,0
exp_B5_trn_3259,exp_B5,0,0
exp_B5_trn_3260,exp_B5,0,0
exp_B5_trn_3261,exp_B5,0,0
exp_B5_trn_3262,exp_B5,0,0
exp_B5_trn_3263,exp_B5,0,0
exp_B5_trn_3264,exp_B5,0,0
exp_B5_trn_3265,exp_B5,0,0
exp_B5_trn_3266,exp_B5,0,0
exp_B5_trn_3267,exp_B5,0,0
exp_B5_trn_3268,exp_B5,0,0
exp_B5_trn_3269,exp_B5,0,0
exp_B5_trn_3270,exp_B5,0,0
exp_B5_trn_3271,exp_B5,0,0
exp_B5_trn_3272,exp_B5,0,0
exp_B5_trn_3273,exp_B5,0,0
exp_B5_trn_3274,exp_B5,0,0
exp_B5_trn_3275,exp_B5,0,0
exp_B5_trn_3276,exp_B5,0,0
exp_B5_trn_3277,exp_B5,0,0
exp_B5_trn_3278,exp_B5,0,0
exp_B5_trn_3279,exp_B5,0,0
exp_B5_trn_3280,exp_B5,0,0
exp_B5_trn_3281,exp_B5,0,0
exp_B5_trn_3282,exp_B5,0,0
exp_B5_trn_3283,exp_B5,0,0
exp_B5_trn_3284,exp_B5,0,0
exp_B5_trn_3285,exp_B5,0,0
exp_B5_trn_3286,exp_B5,0,0
exp_B5_trn_3287,exp_B5,0,0
exp_B5_trn_3288,exp_B5,0,0
exp_B5_trn_3289,exp_B5,0,0
exp_B5_trn_3290,exp_B5,0,0
exp_B5_trn_3291,exp_B5,0,0
exp_B5_trn_3292,exp_B5,0,0
exp_B5_trn_3293,exp_B5,0,0
exp_B5_trn_3294,exp_B5,0,0
exp_B5_trn_3295,exp_B5,0,0
exp_B5_trn_3296,exp_B5,0,0
exp_B5_trn_3297,exp_B5,0,0
exp_B5_trn_3298,exp_B5,0,0
exp_B5_trn_3299,exp_B5,0,0
exp_B5_trn_3300,exp_B5,0,0
exp_B5_trn_3301,exp_B5,0,0
exp_B5_trn_3302,exp_B5,0,0
exp_B5_trn_3303,exp_B5,0,0
exp_B5_trn_3304,exp_B5,0,0
exp_B5_trn_3305,exp_B5,0,0
exp_B5_trn_3306,exp_B5,0,0
exp_B5_trn_3307,exp_B5,0,0
exp_B5_trn_3308,exp_B5,0,0
exp_B5_trn_3309,exp_B5,0,0
exp_B5_trn_3310,exp_B5,0,0
exp_B5_trn_3311,exp_B5,0,0
exp_B5_trn_3312,exp_B5,0,0
exp_B5_trn_3313,exp_B5,0,0
exp_B5_trn_3314,exp_B5,0,0
exp_B5_trn_3315,exp_B5,0,0
exp_B5_trn_3316,exp_B5,0,0
exp_B5_trn_3317,exp_B5,0,0
exp_B5_trn_3318,exp_B5,0,0
exp_B5_trn_3319,exp_B5,0,0
exp_B5_trn_3320,exp_B5,1,1
exp_B5_trn_3321,exp_B5,2,1
exp_B5_trn_3322,exp_B5,3,1
exp_B5_trn_3323,exp_B5,3,1
exp_B5_trn_3324,exp_B5,2,1
exp_B5_trn_3325,exp_B5,2,1
exp_B5_trn_3326,exp_B5,3,1
exp_B5_trn_3327,exp_B5,0,0
exp_B5_trn_3328,exp_B5,0,0
exp_B5_trn_3329,exp_B5,0,0
exp_B5_trn_3330,exp_B5,0,0
exp_B5_trn_3331,exp_B5,0,0
exp_B5_trn_3332,exp_B5,0,0
exp_B5_trn_3333,exp_B5,0,0
exp_B5_trn_3334,exp_B5,0,0
exp_B5_trn_3335,exp_B5,0,0
exp_B5_trn_3336,exp_B5,0,0
exp_B5_trn_3337,exp_B5,0,0
exp_B5_trn_3338,exp_B5,0,0
exp_B5_trn_3339,exp_B5,0,0
exp_B5_trn_3340,exp_B5,0,0
exp_B5_trn_3341,exp_B5,0,0
exp_B5_trn_3342,exp_B5,0,0
exp_B5_trn_3343,exp_B5,0,0
exp_B5_trn_3344,exp_B5,0,0
exp_B5_trn_3345,exp_B5,0,0
exp_B5_trn_3346,exp_B5,0,0
exp_B5_trn_3347,exp_B5,0,0
exp_B5_trn_3348,exp_B5,0,0
exp_B5_trn_3349,exp_B5,0,0
exp_B5_trn_3350,exp_B5,0,0
exp_B5_trn_3351,exp_B5,0,0
exp_B5_trn_3352,exp_B5,0,0
exp_B5_trn_3353,exp_B5,0,0
exp_B5_trn_3354,exp_B5,0,0
exp_B5_trn_3355,exp_B5,0,0
exp_B5_trn_3356,exp_B5,0,0
exp_B5_trn_3357,exp_B5,0,0
exp_B5_trn_3358,exp_B5,0,0
exp_B5_trn_3359,exp_B5,0,0
exp_B5_trn_3360,exp_B5,0,0
exp_B5_trn_3361,exp_B5,0,0
exp_B5_trn_3362,exp_B5,0,0
exp_B5_trn_3363,exp_B5,0,0
exp_B5_trn_3364,exp_B5,0,0
exp_B5_trn_3365,exp_B5,0,0
exp_B5_trn_3366,exp_B5,0,0
exp_B5_trn_3367,exp_B5,0,0
exp_B5_trn_3368,exp_B5,0,0
exp_B5_trn_3369,exp_B5,0,0
exp_B5_trn_3370,exp_B5,0,0
exp_B5_trn_3371,exp_B5,0,0
exp_B5_trn_3372,exp_B5,0,0
exp_B5_trn_3373,exp_B5,0,0
exp_B5_trn_3374,exp_B5,0,0
exp_B5_trn_3375,exp_B5,0,0
exp_B5_trn_3376,exp_B5,0,0
exp_B5_trn_3377,exp_B5,0,0
exp_B5_trn_3378,exp_B5,0,0
exp_B5_trn_3379,exp_B5,0,0
exp_B5_trn_3380,exp_B5,0,0
exp_B5_trn_3381,exp_B5,0,0
exp_B5_trn_3382,exp_B5,0,0
exp_B5_trn_3383,exp_B5,0,0
exp_B5_trn_3384,exp_B5,0,0
exp_B5_trn_3385,exp_B5,0,0
exp_B5_trn_3386,exp_B5,0,0
exp_B5_trn_3387,exp_B5,0,0
exp_B5_trn_3388,exp_B5,0,0
exp_B5_trn_3389,exp_B5,0,0
exp_B5_trn_3390,exp_B5,0,0
exp_B5_trn_3391,exp_B5,0,0
exp_B5_trn_3392,exp_B5,0,0
exp_B5_trn_3393,exp_B5,0,0
exp_B5_trn_3394,exp_B5,0,0
exp_B5_trn_3395,exp_B5,0,0
exp_B5_trn_3396,exp_B5,0,0
exp_B5_trn_3397,exp_B5,0,0
exp_B5_trn_3398,exp_B5,0,0
exp_B5_trn_3399,exp_B5,0,0
exp_B5_trn_3400,exp_B5,0,0
exp_B5_trn_3401,exp_B5,0,0
exp_B5_trn_3402,exp_B5,0,0
exp_B5_trn_3403,exp_B5,0,0
exp_B5_trn_3404,exp_B5,0,0
exp_B5_trn_3405,exp_B5,0,0
exp_B5_trn_3406,exp_B5,0,0
exp_B5_trn_3407,exp_B5,0,0
exp_B5_trn_3408,exp_B5,0,0
exp_B5_trn_3409,exp_B5,0,0
exp_B5_trn_3410,exp_B5,0,0
exp_B5_trn_3411,exp_B5,0,0
exp_B5_trn_3412,exp_B5,0,0
exp_B5_trn_3413,exp_B5,0,0
exp_B5_trn_3414,exp_B5,0,0
exp_B5_trn_3415,exp_B5,0,0
exp_B5_trn_3416,exp_B5,0,0
